mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
6.60583724975586,1.026739500821706,0.04376850128173828,0.012390239939691296,0.1,{'learning_rate': 0.1},0.7965907801815864,0.8012732637840099,0.8360920193829114,0.8117802830520394,0.8159662687945134,0.8123405230390122,0.013770490965780912,1
3.956447410583496,1.0242598260211164,0.04023561477661133,0.009906601393281866,0.2,{'learning_rate': 0.2},0.7800182597726002,0.7847301284881153,0.8154990495341069,0.8057471595903657,0.8071666446847796,0.7986322484139935,0.013767326337058704,2
3.2833587646484377,0.18659299797961584,0.03287324905395508,0.012570731630635379,0.35,{'learning_rate': 0.35},0.753555256996732,0.7753207419262692,0.7986269064258087,0.7975047523294656,0.7965122988657347,0.784303991308802,0.01763310632668764,3
2.169537878036499,2.2252391952043156,0.011202573776245117,0.008563071621382512,0.4,{'learning_rate': 0.4},0.755350482394217,0.7630890177581756,0.7857997373857244,0.7764626461409987,0.7829316143497758,0.7727266996057784,0.011694611872320945,4
0.5227729797363281,0.009881855010784951,0.0064008235931396484,0.001960404313549339,0.5,{'learning_rate': 0.5},0.7449652367278378,0.7507301858915921,0.7812465662359354,0.7728331575246132,0.7750833937835222,0.7649717080327002,0.014366624052578549,5
